"<a,b; b̅a̅b,b>",4.2124035786390344E-6,8.124287167413723E-6,1.178632302914481E-5,1.5210837038274408E-5,1.8435699670000745E-5,2.148304161481264E-5,2.437517022243594E-5,2.7135153306895018E-5,2.9780058896225475E-5,3.232475126329335E-5,3.478187966495321E-5,3.7159751776352665E-5,3.946712583125345E-5,4.170920850940599E-5,4.389842151149342E-5,4.60380021716793E-5,4.813473950758933E-5,5.0188368020591135E-5,5.220358993239795E-5,5.4027689376585056E-5,5.597849220150214E-5,5.789669844292225E-5,5.978313640518428E-5,6.164035114935039E-5,6.346944434525876E-5,6.527180649005854E-5,6.704874910871068E-5,6.88032243921413E-5,7.053424674958794E-5,7.224469900258052E-5,7.393459542702733E-5,7.5604426968492E-5,7.713173775425689E-5,7.864736320969715E-5,8.000480688576732E-5,8.160992235056491E-5,8.319346080823929E-5,8.476313276508945E-5
"<a,b; ba,aba̅>",0.0,2.904937689519144E-9,1.503254728792559E-8,3.60517355100896E-8,6.478673395739476E-8,1.005456135012021E-7,1.4286693960158206E-7,1.906493297598429E-7,2.43134723085672E-7,2.9975547710684414E-7,3.6009262745876886E-7,4.236255120561357E-7,4.901772671347701E-7,5.591438963871336E-7,6.304612818962091E-7,7.037115915420164E-7,7.790302276215405E-7,8.559051785978459E-7,9.342601028084874E-7,9.724336953090672E-7,1.0546332075361885E-6,1.1377765228079164E-6,1.2217413606994182E-6,1.3064491226729846E-6,1.3917772357314602E-6,1.477660421034849E-6,1.5640139942322341E-6,1.6511217329900574E-6,1.7387449014489977E-6,1.8269077795894053E-6,1.915448360721281E-6,2.004142320011713E-6,2.059257835668758E-6,2.1163774000990223E-6,2.136665755436472E-6,2.228983749764005E-6,2.320324015483744E-6,2.4118713649248563E-6
"<a,b; a̅,b̅a̅>",8.16011078797663E-6,1.583648156423583E-5,2.3082584751409847E-5,2.9887550984079685E-5,3.629773547647012E-5,4.2340531798079996E-5,4.8044486894890924E-5,5.345485092093242E-5,5.8605291744992E-5,6.352495471774718E-5,6.823580167812448E-5,7.275981541482943E-5,7.711113618526153E-5,8.130860167161386E-5,8.536226195863409E-5,8.928531197683592E-5,9.308357209545241E-5,9.772246404407679E-5,1.0130113637237728E-4,1.0463744601083282E-4,1.080277443868804E-4,1.1133264843915514E-4,1.145579975469936E-4,1.1770773872426358E-4,1.2078745761366245E-4,1.2379852470071714E-4,1.2674781643355843E-4,1.2963159702680948E-4,1.3245565788635587E-4,1.359552883912268E-4,1.393864068750943E-4,1.4204836027335746E-4,1.4587704219545274E-4,1.483373977372559E-4,1.5062163489886206E-4,1.5309854156988502E-4,1.555264322815904E-4,1.5791379500858162E-4
"<a,b; a̅,a̅b>",2.309644102123913E-5,4.51281978722997E-5,6.626877427529672E-5,8.651937976515975E-5,1.0598061270122672E-4,1.24715792249283E-4,1.4279762476096026E-4,1.6031892154957762E-4,1.7734337404910598E-4,1.9392784555927444E-4,2.1011842539892845E-4,2.259476367712828E-4,2.4144631896533017E-4,2.5664424688921674E-4,2.715650511808454E-4,2.8622494400544897E-4,3.006425690377003E-4,3.1482697623812933E-4,3.2880431222495404E-4,3.415511772690504E-4,3.5520022709109453E-4,3.6866656977240273E-4,3.819581988579719E-4,3.95079926195275E-4,4.080475391032781E-4,4.208670552307465E-4,4.335391648553243E-4,4.460789054701222E-4,4.5938567637211774E-4,4.716577986055377E-4,4.838100695707403E-4,4.958468681132786E-4,5.069641726984603E-4,5.180327951431805E-4,5.281816865877005E-4,5.39908429875427E-4,5.519248040637385E-4,5.634162919782936E-4
"<a,b; ab̅a,ab̅>",1.1450137478753461E-7,2.204494862779298E-7,3.2022282268197885E-7,4.1323341557807527E-7,5.006782050953138E-7,5.831242765964184E-7,6.61297967001139E-7,7.358678308849554E-7,8.072644680254195E-7,8.75922272790115E-7,9.419946632025667E-7,1.0058080776928797E-6,1.067395977400227E-6,1.1271106390083525E-6,1.1849817442419206E-6,1.2412576803612338E-6,1.2957099821973088E-6,1.3486684895462514E-6,1.4001354188450756E-6,1.4085068468125335E-6,1.4583671887657558E-6,1.5068335318506192E-6,1.5540137143094352E-6,1.5999063748896573E-6,1.6445877499108054E-6,1.6880602608758785E-6,1.7303784974907948E-6,1.771384733279135E-6,1.8111596036253191E-6,1.8497309976853953E-6,1.887163038879136E-6,1.92361514578129E-6,1.925247496079088E-6,1.9276271743765994E-6,1.925918567440031E-6,1.9609980985798915E-6,1.993593551429068E-6,2.0252133018411503E-6
"<a,b; ab̅,b̅b̅a>",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.540860714323169E-6,6.532878857675074E-6,6.52497893231893E-6,6.517162017153927E-6
"<a,b; b̅a̅,b̅>",8.16011078797663E-6,1.583648156423583E-5,2.3082257611272182E-5,2.9881261737355172E-5,3.628588949227223E-5,4.232356650275555E-5,4.802315926448854E-5,5.3429553181238805E-5,5.857639301410996E-5,6.349278984429504E-5,6.820025467304707E-5,7.2721884966134E-5,7.707076438092494E-5,8.126573306641756E-5,8.53165388585461E-5,8.923728470114559E-5,9.303309106552016E-5,9.767144586100474E-5,1.012492910708485E-4,1.0631133715283804E-4,1.0969696328392245E-4,1.1299761242991374E-4,1.1622013983350778E-4,1.1936631037073162E-4,1.2244387385750672E-4,1.254537459512937E-4,1.2840098144197826E-4,1.312836645829011E-4,1.3410469277357298E-4,1.3760230481898737E-4,1.4102918718699974E-4,1.4368994588550698E-4,1.4619286116670843E-4,1.486530034742066E-4,1.50935964050834E-4,1.5341205249785395E-4,1.5584075706211645E-4,1.5822757010485375E-4
"<a,b; a,abaa>",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6975378977666947E-9,1.4553159034432325E-8,3.695350088880663E-8,6.856351425940478E-8,1.0884862558598132E-7,1.0871991935509583E-7,1.709258902086239E-7,2.3932857866517295E-7,3.1351764094225653E-7,3.928430729957496E-7,4.7677515051157724E-7,5.65337334365819E-7,6.580129114609067E-7,7.537929313996301E-7,8.526357235183846E-7,9.5400347293033E-7,1.0583057111307111E-6,1.1646248205416279E-6,1.1707866645577265E-6,1.1884320616568299E-6,1.1873786612424859E-6,1.3216225411569951E-6,1.4530767653911395E-6,1.5845429677213914E-6
"<a,b; b̅ab,a̅b̅>",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.067019736597244E-11
"<a,b; a,a̅a̅a̅b̅a>",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1634888762853224E-6,3.159628449374983E-6,3.1558076485539355E-6,3.1520269956320342E-6
