Apus acuticauda	-0.05384775996208191	0.043090395629405975	-0.04126580432057381	-0.024199865758419037	-0.03730706125497818	0.04736016318202019	0.01972764916718006	0.07694181799888611	0.001989728072658181	0.05139216408133507	-0.01686561480164528	-0.056998685002326965	-0.00891734566539526	0.07091861963272095	-0.03356106951832771	-0.019845938310027122	0.02657618559896946	-0.014712999574840069	-0.01184997521340847	-0.07089219242334366
Caprimulgus asiaticus	-0.17553231120109558	0.045341894030570984	-0.07397916913032532	0.0075982920825481415	-0.05006212741136551	0.046338342130184174	0.0536465086042881	0.22125300765037537	0.05416170507669449	0.12076111882925034	-0.009291799739003181	-0.13046224415302277	-0.024831868708133698	0.22933673858642578	-0.1213264912366867	-0.03575976565480232	0.1259862631559372	-0.0024598469026386738	-0.024943802505731583	-0.15743020176887512
Treron phoenicopterus	-0.25258952379226685	0.11181183904409409	-0.1531781405210495	-0.0187669787555933	-0.07870873063802719	0.06905423104763031	0.1792239397764206	0.4061851501464844	0.07807327061891556	0.24991455674171448	0.023707915097475052	-0.2502129077911377	-0.018057728186249733	0.41938331723213196	-0.21100649237632751	3.762024571187794E-4	0.18848025798797607	-0.005147090647369623	-0.08898776769638062	-0.25113970041275024
Lophura leucomelanos	-0.1298568695783615	0.05783981457352638	-0.0714573785662651	0.01518247276544571	-0.004467387683689594	0.017352990806102753	0.06399824470281601	0.1426301747560501	-2.213392872363329E-5	0.09161980450153351	0.021905533969402313	-0.07876324653625488	-0.008030546829104424	0.15275068581104279	-0.0819222703576088	0.001287319348193705	0.09898891299962997	-0.014508291147649288	-0.04390385374426842	-0.11443357914686203
Charadrius hiaticula	-0.02276786044239998	0.014577828347682953	-0.01778378337621689	0.004795043729245663	-0.023344315588474274	0.008000463247299194	0.006109307985752821	0.05617659538984299	0.013067981228232384	0.02002597600221634	0.02209295704960823	-0.01900571584701538	3.1754898373037577E-4	0.03991026431322098	-0.04650416225194931	-0.02130933664739132	0.02459663897752762	-0.028651060536503792	0.0010888694087043405	-0.045745301991701126
Urosphena pallidipes	-0.028025133535265923	0.02373724803328514	-0.03895982727408409	0.0236239992082119	-0.004611307289451361	0.024595370516180992	0.009438842535018921	0.06505311280488968	0.011874995194375515	0.032063279300928116	-0.0183700043708086	-0.06923136115074158	-0.02598758041858673	0.0475066639482975	-0.034151218831539154	0.01017671637237072	0.04700088128447533	-0.020069973543286324	-0.030456703156232834	-0.039025261998176575
Arborophila rufogularis	-0.029946181923151016	-0.0017950506880879402	0.007995386607944965	-0.009455743245780468	0.009076392278075218	0.003406656440347433	0.006232658866792917	0.01184762828052044	-1.6424094792455435E-4	0.023879345506429672	0.015515866689383984	-0.04577445611357689	-0.011941228061914444	0.004701904021203518	-0.009252279996871948	-0.005697158165276051	-3.5885325632989407E-4	-0.017011452466249466	-0.011737721040844917	-0.03750995174050331
Cuculus poliocephalus	-0.008652366697788239	-0.015918154269456863	-0.028384538367390633	0.01525347214192152	-0.005827091634273529	-0.006352961994707584	0.021028071641921997	0.05134508013725281	-0.006409170106053352	0.00680925790220499	-0.010273412801325321	-0.015541674569249153	0.0170084610581398	0.039414189755916595	-0.00610378198325634	-0.02354281395673752	9.24224965274334E-4	0.01827077381312847	-0.017696673050522804	-0.041235607117414474
Iduna caligata	-0.33869507908821106	0.12083174288272858	-0.15750718116760254	-0.03950072452425957	-0.06157180294394493	0.14364580810070038	0.18480795621871948	0.44999298453330994	0.07776303589344025	0.25449204444885254	0.03237714245915413	-0.3223835825920105	-0.04790955036878586	0.4760666787624359	-0.24059979617595673	-0.0128334267064929	0.1880110651254654	-0.041692785918712616	-0.09451259672641754	-0.31551116704940796
Pycnonotus xantholaemus	-0.09989847242832184	0.009239664301276207	-0.06338455528020859	-0.02112484723329544	-0.02081102691590786	0.018213029950857162	0.06035427749156952	0.1550803780555725	0.009869552217423916	0.0735539048910141	0.014357678592205048	-0.07918645441532135	-0.006113884970545769	0.14948305487632751	-0.0749775767326355	0.004275139886885881	0.08379983901977539	-0.005358863156288862	-0.012145882472395897	-0.10167204588651657
Phoenicurus sp.	-0.024943195283412933	0.011832748539745808	-0.026947729289531708	0.012805517762899399	-0.03439578413963318	0.01380707323551178	-4.201335832476616E-5	0.07211078703403473	-0.007872801274061203	0.03972996771335602	0.019681846722960472	-0.04597275331616402	-0.03083367459475994	0.06365545839071274	-0.008749525062739849	-0.0015449512284249067	0.039932988584041595	2.1425005979835987E-4	-0.011352263391017914	-0.03703562170267105
Trochalopteron virgatum	0.022977223619818687	-0.022968199104070663	-0.01300593838095665	0.003008033847436309	-0.006076902151107788	-0.004859532695263624	0.002757989102974534	0.020425932481884956	0.0197936799377203	0.01286626048386097	-0.01121665071696043	0.020387472584843636	-0.021881429478526115	-0.004592376761138439	0.016105499118566513	0.01215104665607214	-0.01390546653419733	0.004103712271898985	-0.014657117426395416	-9.250249131582677E-4
Dryocopus hodgei	-0.08677855879068375	0.022804176434874535	-0.07135846465826035	-0.019071584567427635	-0.03825001046061516	0.03059786930680275	0.044534746557474136	0.13723903894424438	0.03566423058509827	0.07657556235790253	0.015789885073900223	-0.09757628291845322	0.0036155711859464645	0.14399339258670807	-0.08248065412044525	4.397155134938657E-5	0.04375770688056946	-0.010109194554388523	-0.0456443727016449	-0.082232765853405
Pericrocotus divaricatus	-0.04318179190158844	0.028905097395181656	-0.025656478479504585	-0.025557929649949074	-0.002945471089333296	0.007758009247481823	0.0037789151538163424	0.06398558616638184	-0.011846031993627548	0.031360164284706116	-0.00188552588224411	-0.048404231667518616	0.017267167568206787	0.09376384317874908	-0.036262013018131256	-0.001174210337921977	0.05775878205895424	-0.01915593631565571	-0.0017148132901638746	-0.045329343527555466
Cissa chinensis	-0.1505081057548523	0.0597982220351696	-0.07088278234004974	-0.023042714223265648	-0.05541364476084709	0.034458596259355545	0.06870485842227936	0.21940110623836517	0.05182824283838272	0.1419602632522583	0.004522997420281172	-0.11591000854969025	-0.036943256855010986	0.1867159903049469	-0.12213585525751114	-0.0016652795020490885	0.07094818353652954	0.005401441361755133	-0.051375918090343475	-0.14750061929225922
Oriolus chinensis	-0.21074746549129486	0.06369267404079437	-0.1286584734916687	0.012662691064178944	-0.048488326370716095	0.09136015921831131	0.10347619652748108	0.2855997085571289	0.03507671132683754	0.181094691157341	0.02363158017396927	-0.18917115032672882	-0.013002026826143265	0.3231159746646881	-0.16399502754211426	0.006092642899602652	0.155821293592453	-0.010939479805529118	-0.08273700624704361	-0.19532141089439392
Accipiter gentilis	0.015316731296479702	0.012971458956599236	-0.016576403751969337	0.0017778921173885465	-0.001121367677114904	-0.02678065188229084	-0.003123434027656913	-0.018860608339309692	-0.026721838861703873	2.1819653920829296E-4	0.0021889768540859222	0.007569132838398218	-0.0012571165570989251	-0.02720017172396183	0.0033499079290777445	0.019008446484804153	-0.018909459933638573	-0.005445979535579681	0.006810312625020742	-0.011295950971543789
Bubo nipalensis	-0.07484209537506104	0.03358358517289162	-0.019295642152428627	0.009125513024628162	-0.013212790712714195	0.023885155096650124	0.030518753454089165	0.09107600897550583	0.02120138332247734	0.026361431926488876	0.014495083130896091	-0.04458404332399368	-0.027636611834168434	0.08050529658794403	-0.028828052803874016	-0.001728340401314199	0.011371846310794353	0.016779078170657158	0.0047806682996451855	-0.04075535759329796
Limnodromus scolopaceus	-0.013016405515372753	-0.021403998136520386	0.0063970210030674934	-0.014652878046035767	-0.008253785781562328	0.009998205117881298	-0.008086077868938446	-0.001667478703893721	-0.007812322583049536	0.011891779489815235	0.010950276628136635	-0.014426085166633129	-0.008355018682777882	-0.005715279374271631	0.013276970013976097	0.007401645183563232	-0.024665899574756622	0.013660361990332603	0.017480146139860153	0.0032183260191231966
Dinopium javanense/Chrysocolaptes guttacristatus	-0.11668933928012848	0.04364420101046562	-0.07593345642089844	-0.02156585268676281	-0.046171147376298904	0.04580790176987648	0.05337223783135414	0.205854594707489	0.05495868995785713	0.10421998053789139	-0.011447147466242313	-0.14256300032138824	-0.02118648774921894	0.16996580362319946	-0.11095622181892395	-0.01107067707926035	0.09968624264001846	-0.03014358878135681	-0.045631494373083115	-0.14048834145069122
Pseudopodoces humilis	-0.049170561134815216	0.0455070398747921	-0.05412658676505089	0.009472127072513103	-0.03715793043375015	0.006404865998774767	0.006806530989706516	0.08843357115983963	0.0010463886428624392	0.05211552232503891	-0.02158866450190544	-0.04747888445854187	-0.02168656513094902	0.08650225400924683	-0.06901580095291138	-0.03146018087863922	0.06632962077856064	0.008944648317992687	-0.03965677693486214	-0.06601597368717194
Apus nipalensis	-0.008318762294948101	0.0014466544380411506	-0.013179565779864788	0.010441884398460388	0.0085600595921278	-0.005823313258588314	0.003912984859198332	0.017166290432214737	0.025357648730278015	0.017941385507583618	-0.013138704001903534	0.01394492108374834	0.004184631165117025	-0.019463704898953438	0.016097906976938248	-0.002987580606713891	-0.01736820861697197	-0.0035510961897671223	-0.002258861903101206	0.012542913667857647
Pyrrhula nipalensis	-0.02487799897789955	0.025641126558184624	-0.020688097923994064	0.00244301394559443	0.00708719901740551	0.02634293958544731	0.03109019063413143	0.029670502990484238	-0.014172660186886787	0.0025088959373533726	0.01250034011900425	-0.002976023592054844	-0.01938154734671116	0.06491891294717789	-0.03348348289728165	0.021660638973116875	0.0015079725999385118	-0.019475499168038368	-6.149487453512847E-4	-0.04576713219285011
Plegadis falcinellus	-0.42823028564453125	0.11294472962617874	-0.19842709600925446	-0.05223053693771362	-0.0708463191986084	0.11195572465658188	0.17805695533752441	0.5307012796401978	0.104311004281044	0.3482093811035156	0.026271305978298187	-0.3777330219745636	-0.07081761956214905	0.5396237373352051	-0.3449722230434418	-0.036259304732084274	0.2754143476486206	-0.03774877265095711	-0.10374300181865692	-0.3914223611354828
Polyplectron germaini	-0.08563795685768127	0.03397732973098755	-0.052132975310087204	-0.010761632584035397	0.007380257360637188	0.017624080181121826	0.021857311949133873	0.072848379611969	0.01833006553351879	0.0713401511311531	-0.004655740689486265	-0.08618929237127304	-0.024883439764380455	0.08344734460115433	-0.04299252852797508	-0.016799109056591988	0.05088716745376587	-0.01958560384809971	-0.027794083580374718	-0.053740955889225006
Dicrurus macrocercus/leucophaeus	-0.08333693444728851	0.028580421581864357	-0.046252280473709106	0.012855787761509418	-0.031102146953344345	0.021727534011006355	0.00818656012415886	0.05396949499845505	0.015690749511122704	0.017073344439268112	0.009683043695986271	-0.03727763146162033	-0.011367439292371273	0.08679014444351196	-0.06487151235342026	0.011372728273272514	0.06086241453886032	-0.020415158942341805	-0.04179053753614426	-0.047960065305233
Oceanodroma sp.	0.0018713145982474089	0.014322271570563316	0.01675369404256344	-0.004634782671928406	0.002439874457195401	-0.016033541411161423	7.916122558526695E-4	0.014052286744117737	-0.021134231239557266	0.00975752156227827	0.005841287784278393	0.001356613589450717	-0.021860476583242416	0.00823154766112566	-0.011319597251713276	-0.005371972918510437	-0.017870355397462845	-0.0044124736450612545	-0.019954727962613106	0.009712735190987587
Culicicapa ceylonensis	-0.25624552369117737	0.09615151584148407	-0.11820130795240402	0.01034193579107523	-0.031044360250234604	0.0764392837882042	0.11299585551023483	0.3324483633041382	0.053244877606630325	0.17616838216781616	0.006471195258200169	-0.2242828756570816	-0.03225915506482124	0.33245640993118286	-0.20873406529426575	-0.044786449521780014	0.1359538584947586	-0.015335817821323872	-0.07881232351064682	-0.24496226012706757
Pseudibis papillosa	-0.39982539415359497	0.1377885639667511	-0.19242992997169495	-0.023480359464883804	-0.0747927576303482	0.1089252382516861	0.19094747304916382	0.5129079818725586	0.11049634218215942	0.312653511762619	0.051538705825805664	-0.33008959889411926	-0.06646715849637985	0.5249125361442566	-0.33579573035240173	-0.04556194320321083	0.24232783913612366	-0.05475253239274025	-0.12974075973033905	-0.366880863904953
Blythipicus pyrrhotis	-0.10305579006671906	0.061136823147535324	-0.0398850180208683	-0.00224411953240633	-0.036128267645835876	0.037973642349243164	0.06964750587940216	0.16619525849819183	0.04758165776729584	0.08433026820421219	0.02351188287138939	-0.09777549654245377	-0.01832125522196293	0.162229984998703	-0.11371193826198578	0.01305097620934248	0.0800296813249588	0.00867973081767559	-0.03164741396903992	-0.10973609238862991
Dendrocopos atratus	-0.02480347640812397	-0.02324576862156391	0.01110008917748928	-0.018093643710017204	0.01996881142258644	-0.017404787242412567	0.008255627937614918	0.011523893103003502	0.012639665976166725	-0.009880252182483673	0.0055947392247617245	-0.016591787338256836	-0.014784763567149639	0.006167113780975342	-0.01682182587683201	-0.003203080501407385	-0.0021472498774528503	-0.01611330173909664	0.010370761156082153	-0.0027977123390883207
Fringilla montifringilla	-0.05408473685383797	0.04607820510864258	-0.05554788187146187	-0.003715785685926676	1.565285783726722E-4	0.03287995234131813	0.00547151081264019	0.0798288881778717	-0.005920096300542355	0.0626244768500328	-0.014572453685104847	-0.08376161754131317	0.008003928698599339	0.1024475023150444	-0.031781259924173355	-0.012311151251196861	0.020727934315800667	-0.026861518621444702	-0.03249921277165413	-0.08860919624567032
Chrysococcyx xanthorhynchus	-0.07476700097322464	0.007937810383737087	-0.031104005873203278	-0.004532677587121725	7.658114191144705E-5	0.03823619335889816	0.01734045520424843	0.09533137828111649	0.03190760686993599	0.04302592575550079	0.0018685940885916352	-0.06623506546020508	-0.01234266348183155	0.06718149036169052	-0.028129711747169495	-0.024706369265913963	0.025632061064243317	0.002414603717625141	-0.01850486919283867	-0.07220526784658432
Melanocorypha maxima	0.022703269496560097	0.0067270249128341675	0.014326417818665504	0.019864697009325027	-0.012636542320251465	-0.011426286771893501	-0.005672219209372997	0.024770712479948997	-0.024481894448399544	-0.024646632373332977	-0.024712059646844864	0.011177313514053822	0.01486680842936039	-0.010257633402943611	0.01956184208393097	0.012843278236687183	-3.9577484130859375E-4	0.006427439860999584	0.010254892520606518	0.006649685092270374
Sturnia malabarica/blythii	-0.1014917865395546	0.02394854463636875	-0.032210078090429306	-0.0010582043323665857	-0.04045756161212921	0.00892670825123787	0.023183289915323257	0.13129571080207825	0.0063091302290558815	0.08066164702177048	0.013217185623943806	-0.05821956694126129	-0.03459561988711357	0.13378100097179413	-0.08642014861106873	0.009423229843378067	0.0740106925368309	-0.013568609952926636	-0.007775293197482824	-0.0949418693780899
Ducula sp.	-0.13509419560432434	0.058398764580488205	-0.05551330745220184	0.012696091085672379	-0.05844440683722496	0.0363299734890461	0.057238686829805374	0.20990270376205444	0.010107229463756084	0.10115019232034683	0.026741795241832733	-0.11628461629152298	-0.013112390413880348	0.17656512558460236	-0.11040222644805908	0.012518741190433502	0.09829167276620865	-0.035714536905288696	-0.029915466904640198	-0.12533250451087952
Psittacula finschii	-0.028981905430555344	0.023869963362812996	-0.010735520161688328	-0.022602517157793045	0.0035945489071309566	0.020444385707378387	0.027943812310695648	0.049471665173769	0.004678583703935146	0.02272585965692997	-0.015107487328350544	-0.009978188201785088	-0.011652778834104538	0.014691838063299656	-0.01696385256946087	-0.029199695214629173	-0.007845320738852024	-0.006345169153064489	-0.0011546742171049118	-0.02275770716369152
Phoenicurus erythronotus	0.018879393115639687	-0.019679322838783264	0.020805394276976585	0.006353017874062061	-0.01164149958640337	-0.01482576597481966	-0.023337502032518387	0.007576769683510065	-0.005980757065117359	-0.02173231542110443	0.01937556266784668	-0.014217960648238659	0.016508841887116432	-0.02231104113161564	0.012001002207398415	-0.008963523432612419	0.018176838755607605	-0.007876659743487835	-0.02017538994550705	0.014672154560685158
Copsychus fulicatus	-0.38227757811546326	0.1102009192109108	-0.23043662309646606	-0.033897705376148224	-0.0850571021437645	0.16491372883319855	0.20208202302455902	0.5508842468261719	0.09791795164346695	0.3295471668243408	0.00672356691211462	-0.3707695007324219	-0.03800298273563385	0.577457070350647	-0.34350350499153137	-0.02805027924478054	0.23542550206184387	-0.05470183864235878	-0.12355116009712219	-0.40031111240386963
Gracupica contra	-0.3571424186229706	0.08605236560106277	-0.1784055382013321	-0.03952709957957268	-0.049506042152643204	0.12363319844007492	0.15567675232887268	0.45974403619766235	0.08615093678236008	0.2698397934436798	0.03511540964245796	-0.29397833347320557	-0.031966473907232285	0.440875768661499	-0.2511900067329407	-0.0435044951736927	0.24052947759628296	-0.06030106544494629	-0.10092336684465408	-0.32117971777915955
Motacilla flava	-0.3363485634326935	0.1283121407032013	-0.18167619407176971	-0.0024989894591271877	-0.06370539218187332	0.1310535967350006	0.17920520901679993	0.4969295859336853	0.10960500687360764	0.30248478055000305	0.04288414120674133	-0.33807089924812317	-0.06879575550556183	0.5079428553581238	-0.3128592073917389	-0.048418719321489334	0.23388557136058807	-0.008188107050955296	-0.09440538287162781	-0.3524019420146942
Phylloscopus xanthoschistos	-0.15239255130290985	0.04603639617562294	-0.06259831041097641	-0.021963005885481834	-0.027796022593975067	0.04284696280956268	0.058405566960573196	0.22907207906246185	0.01255714800208807	0.13206829130649567	0.023293908685445786	-0.13571614027023315	-0.015240609645843506	0.2198961079120636	-0.1556463986635208	-0.040972284972667694	0.0886419340968132	-0.03779306262731552	-0.038897741585969925	-0.15918844938278198
Micropternus brachyurus	-0.24929876625537872	0.09278829395771027	-0.12002900242805481	-0.024185942485928535	-0.06702858209609985	0.10513488948345184	0.11297274380922318	0.35200104117393494	0.0625685304403305	0.20557644963264465	0.0015806492883712053	-0.2684372365474701	-0.060419969260692596	0.3919602632522583	-0.22931335866451263	-0.03464893251657486	0.19766272604465485	-0.01923222281038761	-0.07367410510778427	-0.25249359011650085
Dicrurus remifer	-0.039229702204465866	0.018213840201497078	-0.007353927008807659	-5.674875574186444E-4	0.011622965335845947	0.0170182753354311	0.008564412593841553	0.06216423958539963	0.022704293951392174	0.035036951303482056	-0.010983207263052464	-0.050191447138786316	-0.010823405347764492	0.09124987572431564	-0.06567803025245667	0.01106185931712389	0.06381133198738098	0.0070662470534443855	-0.002493780106306076	-0.04974275082349777
Sylvia althaea	-0.08556225150823593	0.03412043675780296	-0.04946575686335564	0.00451685069128871	0.006758302450180054	0.00771347526460886	0.03750816360116005	0.08711685985326767	0.02300991863012314	0.07685573399066925	-0.014568325132131577	-0.07879281044006348	0.007475892081856728	0.09356918931007385	-0.033514127135276794	0.011926289647817612	0.04190655052661896	-0.018499936908483505	-0.02008230984210968	-0.08370481431484222
Caprimulgus sp.	-0.05611557140946388	0.014755298383533955	-0.01648082584142685	-0.019117798656225204	3.416907275095582E-4	0.033940598368644714	0.02624700777232647	0.021055670455098152	0.010063474997878075	0.030612245202064514	-0.01986168697476387	-0.043463051319122314	0.0038037134800106287	0.057424236088991165	-0.010713308118283749	0.007645126897841692	0.013088773004710674	-0.006589761469513178	-0.019152963533997536	-0.04247886314988136
Chaetornis striata	-0.040584392845630646	-0.003947749268263578	-0.007252153009176254	-0.01719694212079048	-0.007168493699282408	0.02008950524032116	0.021150458604097366	0.026535220444202423	0.008089623413980007	0.04763098433613777	0.002613899065181613	-0.04642003774642944	-0.008654607459902763	0.05115034431219101	-0.04176371544599533	0.011959180235862732	0.04793114587664604	-0.026651466265320778	-0.01741918735206127	-0.024306047707796097
Phoenicurus frontalis	-0.04703950509428978	0.016319138929247856	-0.028919266536831856	-0.006297717802226543	-0.013359423726797104	0.0042493585497140884	0.03083213046193123	0.08370760083198547	0.026415647938847542	0.042068589478731155	0.014536537230014801	-0.044203054159879684	0.012936273589730263	0.09522861987352371	-0.06279287487268448	-0.010448336601257324	0.05581345781683922	-0.013817441649734974	-0.0173293799161911	-0.07236098498106003
Accipitridae sp. (old world vulture sp.)	-0.0307326577603817	0.026338864117860794	0.007417553104460239	0.0070601822808384895	0.005132853053510189	-0.010275010019540787	0.005949868354946375	0.021220671012997627	0.0127719696611166	-0.009771544486284256	0.022520503029227257	-0.01613141968846321	-0.01565161719918251	0.01788630522787571	-0.029198281466960907	-0.011755484156310558	-0.012572130188345909	0.014375009573996067	-0.02040003053843975	-0.03892410546541214
Nisaetus limnaeetus	-0.21354755759239197	0.08510687947273254	-0.09082213044166565	0.005429193843156099	-0.05067591741681099	0.08793406188488007	0.1146710216999054	0.30351507663726807	0.05473523586988449	0.1591213047504425	0.006551332771778107	-0.19834192097187042	-0.022783324122428894	0.2951623797416687	-0.17491644620895386	-0.006489367689937353	0.1575847566127777	-0.02852528914809227	-0.07817555963993073	-0.18001551926136017
Otus sunia	-0.06663858145475388	0.004817086737602949	-0.01237288024276495	0.021765481680631638	-0.010389608331024647	0.020514972507953644	0.012975531630218029	0.03413617983460426	-0.012254074215888977	0.040800124406814575	-0.004749572370201349	-0.018482139334082603	0.0031187019776552916	0.03800026699900627	-0.020440295338630676	-0.013083457946777344	0.03284258395433426	-0.00516963517293334	-0.03869936615228653	-0.04716484993696213
Dendrocitta formosae	-0.17362117767333984	0.040832728147506714	-0.09843791276216507	0.005822950042784214	-0.037453390657901764	0.0713806226849556	0.05726105347275734	0.213150754570961	0.04332407936453819	0.12225345522165298	0.019542718306183815	-0.14657041430473328	-0.027015771716833115	0.20473513007164001	-0.11948369443416595	-0.035687826573848724	0.11658412218093872	-0.032153889536857605	-0.032132282853126526	-0.14440932869911194
Clangula hyemalis	0.015301915816962719	0.011731821112334728	-0.013586183078587055	0.014417546801269054	-0.01960744336247444	-0.0049333334900438786	0.003150931093841791	0.006761643104255199	-0.013175735250115395	0.011890006251633167	-0.012017426081001759	0.0049285441637039185	-0.023887865245342255	-0.0022152706515043974	-0.01683381199836731	0.014314603991806507	-0.007930213585495949	-0.003490668488666415	0.003909519407898188	0.01736399531364441
Collocalia esculenta	-0.02249605767428875	0.008288120850920677	0.0037106454838067293	-0.00563106220215559	0.0025087655521929264	0.010910863056778908	0.006934073753654957	-0.015252476558089256	-0.0017790452111512423	0.0191669799387455	0.016909295693039894	-0.019682234153151512	0.009367203339934349	0.02306339144706726	0.024642813950777054	-0.003642274532467127	0.0024940520524978638	0.013318350538611412	-0.01541069708764553	-0.0031655579805374146
Oenanthe oenanthe	-0.027341410517692566	0.00799618475139141	0.004662031307816505	0.011159289628267288	-0.013685636222362518	-9.951777756214142E-4	0.02426679991185665	0.03186294063925743	-0.01847061887383461	0.002316896803677082	-0.015376418828964233	-0.006073173135519028	-0.02248162403702736	0.04331757128238678	-0.035236697643995285	0.007427544333040714	0.02121783420443535	-0.01971558667719364	-0.010028727352619171	-0.01934272237122059
Ficedula sp.	-0.1717188060283661	0.05585193634033203	-0.10033931583166122	0.0055763390846550465	-0.05975852161645889	0.05993248149752617	0.08981548249721527	0.21728183329105377	0.03219703584909439	0.1349354088306427	-0.012501065619289875	-0.1632847785949707	-1.346385688520968E-4	0.23420199751853943	-0.1479596346616745	-0.03261326625943184	0.0925295278429985	-0.0039842743426561356	-0.03162972629070282	-0.14292725920677185
Muscicapa striata	-0.0415668748319149	0.024297038093209267	0.01018894650042057	0.0048225955106318	-0.002414457034319639	0.013135645538568497	0.02933656796813011	0.008974067866802216	0.02176216058433056	0.02394178882241249	-0.003238919423893094	-0.00416018720716238	-0.023370414972305298	0.03730405867099762	-0.028652310371398926	0.016054391860961914	0.011346195824444294	-0.02497522160410881	0.006513264961540699	-0.00615043705329299
Ianthocincla pectoralis	-0.05786101892590523	0.027226218953728676	-0.032113831490278244	-0.0058084456250071526	-0.013901261612772942	0.029119761660695076	0.01992763765156269	0.10931773483753204	0.03737754374742508	0.056526388972997665	-0.022153232246637344	-0.06560413539409637	0.010466824285686016	0.09731398522853851	-0.07569953054189682	0.009288016706705093	0.027076799422502518	-0.024543656036257744	-0.007575209718197584	-0.061252858489751816
