"<a,b; b̅a̅a̅,ba̅b̅>",0.0,4.391701509261567E-4,1.0281678426361342E-4,1.877833861193154E-5,3.584628262783516E-4,9.934553883303813E-5,1.6866400586560418E-5,2.7432514746732307E-6,4.295654080739971E-7,7.590499733926937E-8,1.3100520290335573E-8,2.214620032027978E-9,4.304841738958079E-10,8.002419314894534E-11,1.5255424206990367E-11,2.7460983181576492E-12,5.440213231750868E-13,1.1845267588857193E-13,2.3415676441395954E-14
"<a,b; ba̅,a̅b̅aba̅>",0.0,0.0,0.0,0.0,5.330810170652597E-4,8.574080501831529E-5,1.4556655296655864E-5,2.3675807949611008E-6,3.707391829459492E-7,6.551029521033408E-8,1.130648813269711E-8,1.9113420349441883E-9,3.7153212968629313E-10,6.906539359621383E-11,1.3166291790933024E-11,2.3700377815050604E-12,4.695210952003907E-13,1.0223134230847022E-13,2.020904986491472E-14
"<a,b; ba̅a̅a̅,a>",0.0,0.0,0.0,0.0,1.844548237192848E-4,2.9667732612708677E-5,1.489311829385753E-4,2.422305133358584E-5,3.793084603061645E-6,6.702450227403357E-7,3.7912587144476944E-4,1.48787681661107E-4,2.8921774976947795E-5,5.376368859324848E-6,1.0249248935205842E-6,1.8449467469053397E-7,3.6549688108486524E-8,7.958159312717927E-9,2.1500753076149045E-5
"<a,b; b,b̅a̅b̅aa>",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.045623927752078E-6,1.2449747010294405E-6,2.1487144329761782E-7,3.6323641511300536E-8,7.0606932939917275E-9,1.3125367160666238E-9,2.5021563608367736E-10,4.504081486710026E-11,8.92290109893921E-12,1.942831037742733E-12,3.840580435927021E-13
"<a,b; a̅b̅,a̅b̅a̅b̅a>",0.0,0.0,0.0,0.0,4.4525526730921797E-5,7.161490249251164E-6,1.2158428527285554E-6,1.97751896238977E-7,3.0965944897713625E-8,5.47173939262824E-9,1.5848888838162974E-4,1.9333505943567713E-4,3.758102163920684E-5,1.9467305957078068E-4,3.711152825867767E-5,6.680371778106084E-6,1.3234284694019982E-6,2.8815716750376565E-7,5.696279081854232E-8
"<a,b; bab̅,b̅abb>",0.0,0.0,0.0,0.0,0.0,9.701269663409102E-5,1.6470342026761358E-5,2.678834160341714E-6,4.1947830881484336E-7,7.41225883555946E-8,1.279289252042816E-8,2.1626160958066324E-9,5.494324176105178E-6,1.0213589389652643E-6,1.9470691635110896E-7,5.338063137372238E-5,1.0575077199470776E-5,2.3025681873914153E-6,4.551707359564232E-7
"<a,b; b̅,bba̅b>",0.0,0.0,0.0,1.2769871860983457E-4,5.745807846564489E-4,9.241563185970317E-5,1.568987481184696E-5,3.3368884050627223E-4,5.2252294135334504E-5,9.233076436708948E-6,1.5935460041014626E-6,2.693861636354015E-7,1.1451244016201567E-4,2.1287113871229416E-5,4.058072183791753E-6,6.139665899420582E-4,1.2163108452346364E-4,2.64833873586908E-5,5.235225163225613E-6
"<a,b; bab̅ab̅,b̅a>",0.0,0.0,1.3518924812645154E-4,2.469080798619523E-5,4.485710216382539E-6,7.214820875612541E-7,1.2248970661165853E-7,1.9922452723106376E-8,3.1196544002060596E-9,5.512486678310237E-10,9.514056532618663E-11,1.6083346093152932E-11,3.1263267992980216E-12,5.811637100840358E-13,1.1079023208067392E-13,1.994312749727566E-14,3.950873330928754E-15,8.602448069754957E-16,1.7005284101372253E-16
"<a,b; a,abab̅ab̅>",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.348013735354526E-5,9.46716313888401E-6,1.8714649307420646E-6
"<a,b; b̅b̅a̅a̅ba,b̅>",0.0,0.0,6.893024641622286E-7,1.258934051554262E-7,2.2871723517376197E-8,3.6786903374128186E-9,6.245500864310551E-10,1.015805320652994E-10,1.5906482913383594E-11,2.8107047739969123E-12,4.851023807735508E-13,8.200570864640449E-14,1.594050411846982E-14,2.963235486507649E-15,5.648968467291249E-16,1.0168594853131565E-16,2.0144699081798977E-17,4.386213204443052E-18,8.670648292895671E-19
