"<a,b; a̅b̅,a̅b̅a̅b̅a>",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.238230111987563E-5
"<a,b; ab̅,a̅baab̅>",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.995922134265086E-6,7.984486326831698E-6,7.971625853538814E-6,7.954412577991159E-6,7.941039400229384E-6,7.92899049154205E-6,7.910675020754469E-6,7.894985555760787E-6,7.882444471927688E-6,7.867099312661726E-6,7.849625827707174E-6,7.837817324180076E-6,7.819903167389214E-6,7.803820420611196E-6,7.79104867017742E-6,7.776897157602701E-6,7.76535077453733E-6
"<a,b; b̅a̅b,b>",9.406346250841364E-6,1.7923133708921347E-5,2.5795718878835155E-5,3.319529843547245E-5,4.020965551393794E-5,4.6877166518045675E-5,5.3257400560348943E-5,5.938370067577687E-5,6.529052101251459E-5,7.100249359523127E-5,7.65515132682678E-5,8.194975267356028E-5,8.721133652575145E-5,9.234775240487837E-5,9.684033226114532E-5,1.0061381032543038E-4,1.0492582315362083E-4,1.085802178641158E-4,1.1333612070865736E-4,1.1631925729805378E-4,1.1949432128953113E-4,1.240942860256981E-4,1.2438939260002652E-4,1.2890996501750226E-4,1.3336223119591613E-4,1.3725411424556763E-4,1.4105364961823175E-4,1.4465198461232427E-4,1.4584525886398092E-4,1.490743542787143E-4,1.5033534257647893E-4,1.529310216632219E-4,1.5460902995593568E-4,1.5440078195731296E-4,1.5749533221304723E-4,1.58249645944105E-4,1.594364346162412E-4,1.6226045870217657E-4,1.6376850686283253E-4,1.6353939618455682E-4,1.6667059868182094E-4,1.6920327593199515E-4,1.6976088572404925E-4,1.721602306226874E-4,1.7430082140242701E-4,1.7403861376228178E-4,1.771195104659057E-4,1.7977516720039602E-4,1.8139683591849787E-4,1.833425451058953E-4,1.8424790617882708E-4
"<a,b; ba,aba̅>",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5409235368076266E-8,4.67389193053483E-8,9.24613855295581E-8,1.5196283432806047E-7,1.5150262501566274E-7,1.5110519594038968E-7,1.5066083783744953E-7,1.502724049610803E-7,2.60569632040149E-7,2.5997865149231324E-7,2.593796724738591E-7,3.8733855495454024E-7,3.8679661566215625E-7,5.218373359856578E-7,6.629864800444365E-7,6.668261517546354E-7,6.65272856130039E-7,6.635760342742108E-7,6.625269461291184E-7,6.609894905539717E-7,6.599813934678019E-7,6.586405424252539E-7,6.575361614238752E-7,6.566505042945486E-7,6.551162248497932E-7,6.541792743807827E-7,6.531255991983655E-7,6.517152933068468E-7,6.506196115852857E-7,6.496324289388991E-7,6.481318187682113E-7,6.468463606429341E-7,6.458188534513551E-7,6.445616047389201E-7,6.4312997955471E-7,6.421624936135143E-7,6.406947636167569E-7,6.393770834070809E-7,6.383306774030699E-7,6.371712257052933E-7,6.362252156319785E-7
"<a,b; b̅a̅,bba>",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4491979188061394E-5,2.443600019070203E-5,2.438574406924856E-5,2.4345834304465688E-5,2.430161299423046E-5,2.426553231487321E-5
"<a,b; b̅a̅,a>",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8203162303114732E-5,2.8137714234363667E-5,2.809480046926376E-5,2.8037721674509485E-5,2.7990709191759404E-5,2.7953007582927872E-5,2.788769471912423E-5,2.7847809600033043E-5,2.780295561732623E-5,2.7742920193577908E-5,2.7696278031162797E-5,2.7654254574514687E-5,2.7590374980718716E-5,2.7535654211468706E-5,2.7491914176046696E-5,2.7438394255537262E-5,2.7377451289121472E-5,2.733626630308438E-5,2.7273786388029525E-5,2.7217693954304045E-5,2.7173149413831387E-5,2.7123792622223025E-5,2.7083521844115115E-5
"<a,b; bba̅,bbba̅>",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5470407680764123E-5,1.541767088731676E-5,1.5365919637814163E-5,1.532426703899948E-5,1.5283488953184286E-5,1.5244507416736322E-5,1.5220406437824143E-5,1.5185086065014324E-5,1.5161926784520244E-5,1.5131123059540607E-5,1.5105751823243874E-5,1.5085405388202E-5,1.5050157981474141E-5,1.5028633170998478E-5,1.5004426812866878E-5,1.4972027483306038E-5,1.494685609786113E-5,1.4924177290313515E-5,1.4889703376707363E-5,1.4860172207839695E-5,1.4836567013869857E-5,1.4807683907290577E-5,1.4774794803990536E-5,1.475256849405112E-5,1.4718849945360907E-5,1.4688578530041844E-5,1.4664539168664802E-5,1.4637902778721278E-5,1.4616169839564234E-5
"<a,b; a̅b̅a̅,a̅b̅a̅a̅b̅>",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7832879122991313E-6,1.7791496263639329E-6,1.7764361860145343E-6,1.7728270898557442E-6,1.7698544873045E-6,1.7674706119581501E-6,1.7633408750411729E-6,1.76081893618937E-6,1.7579828157458584E-6,1.754186771730315E-6,1.7512375845595851E-6,1.7485804384754623E-6,1.7445413273206698E-6,1.7410813292783766E-6,1.7383156437990928E-6,1.7349315755061149E-6,1.7310781475046411E-6,1.7284740179755193E-6,1.7245234086047931E-6,1.7209766801223973E-6,1.718160125732855E-6,1.7150392923695928E-6,1.7124929682713627E-6
"<a,b; a̅,b̅a̅>",3.109005177204742E-5,5.797621733277103E-5,8.159045279795563E-5,1.0243842665622504E-4,1.2101822126611784E-4,1.3768049906642658E-4,1.5282949783575764E-4,1.6676235905523074E-4,1.796723243718923E-4,1.9171354732527116E-4,2.029875899703037E-4,2.1361173669569338E-4,2.2364919676686E-4,2.3316143129455548E-4,2.417553539232478E-4,2.4938586064614037E-4,2.5727654425412817E-4,2.643111380571307E-4,2.721125699126858E-4,2.780940565060283E-4,2.8582800900762425E-4,2.9300663018994673E-4,2.9943038609760484E-4,3.0828034554137597E-4,3.1682039555709017E-4,3.2454968536076736E-4,3.3031498241235433E-4,3.357491398044395E-4,3.4063151802413475E-4,3.484768982320489E-4,3.54209094972597E-4,3.5974425954340413E-4,3.641256114897953E-4,3.661142315040218E-4,3.7489317959092156E-4,3.773163652802156E-4,3.826749055664441E-4,3.920986943843622E-4,3.9697913216807504E-4,4.0057972927521636E-4,4.0508960013703064E-4,4.0898314555523586E-4,4.1545527196828227E-4,4.2365219598766593E-4,4.2912054951947675E-4,4.3117716756561864E-4,4.3670097202831395E-4,4.439805469597161E-4,4.485380784220257E-4,4.535344338538286E-4,4.563577282847067E-4
"<a,b; a̅,a̅b>",6.493960562717021E-5,1.246308886559601E-4,1.8017210943161002E-4,2.3220876417067316E-4,2.812034171584359E-4,3.275916530006475E-4,3.7191213644841E-4,4.1449429112900166E-4,4.556118228647377E-4,4.954639084529851E-4,5.341779214817642E-4,5.719161544930065E-4,6.087737095057007E-4,6.460388451455956E-4,6.794300974573929E-4,7.084937944683062E-4,7.407692158500294E-4,7.682243999076052E-4,8.01886468928498E-4,8.26922004152171E-4,8.51615171665887E-4,8.843118564487222E-4,8.925969694280193E-4,9.283131124906474E-4,9.600591609839462E-4,9.896690385667838E-4,0.001021855044285929,0.0010488291905528955,0.001062277319425288,0.001089024312428045,0.0011029154537702266,0.0011257820451155275,0.0011425377659787664,0.0011477255081507398,0.0011719516537671583,0.0011834931036533275,0.0011977176501059925,0.0012204389227257176,0.0012366347304357394,0.0012416311230375706,0.0012678699064902288,0.0012897158336830348,0.0013000756264684803,0.001321206736707876,0.0013407180250834896,0.0013448887640280579,0.0013691133290508843,0.0013949805558598671,0.0014116121175460745,0.001431872520343376,0.001445335017031808
